Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Primorsko-goranska,Rijeka,H.I.C.R.O.N. d.o.o.,Agent u pomorskoj agenciji (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/539349/Agent-u-pomorskoj-agenciji-mz/
Primorsko-goranska,Fužine,"UGOSTITELJSKI OBRT ""E & T""",Kuhar (m/ž),18.09.2021.,https://www.moj-posao.net/Posao/539364/Kuhar-mz/
Zagreb i Zagrebačka,Zagreb,Roto Dinamic d.o.o.,Agent u kontakt centru (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538751/Agent-u-kontakt-centru-mz/
Zagreb i Zagrebačka,"Zagreb, Pula, Velika Gorica",Roto Dinamic d.o.o.,Prodavač (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538750/Prodavac-mz/
Zadarska,Vrsi,OBITELJSKI DOM GIOVANNI VRSI,Spremač / Spremačica,31.08.2021.,https://www.moj-posao.net/Posao/538015/Spremac-Spremacica/
Zadarska,Sveti Filip I Jakov,"SEDNA d.o.o. za proizvodnju, trgovinu i usluge",Pomoćnik voditelja proizvodnje (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537980/Pomocnik-voditelja-proizvodnje-mz/
Krapinsko-zagorska,Austrija,Euro Career j.d.o.o.,Konobar (m/ž),27.09.2021.,https://www.moj-posao.net/Posao/540354/Konobar-mz/
Krapinsko-zagorska,Austrija,Euro Career j.d.o.o.,Kuhar (m/ž),27.09.2021.,https://www.moj-posao.net/Posao/540353/Kuhar-mz/
Splitsko-dalmatinska,Kaštel Gomilica,NJOKO SERVIS d.o.o.,Serviser brodskih kotlova (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/539130/Serviser-brodskih-kotlova-mz/
Splitsko-dalmatinska,Dugopolje,Aluminium Glass Steel d.o.o.,Projektant (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/538981/Projektant-mz/
Šibensko-kninska,Švicarska,"Direkt marketing, Andrej Ljubec s.p.",Pleskar (m/ž),22.09.2021.,https://www.moj-posao.net/Posao/540242/Pleskar-mz/
Šibensko-kninska,Švicarska,"Direkt marketing, Andrej Ljubec s.p.",Monter knaufa (m/ž),22.09.2021.,https://www.moj-posao.net/Posao/540239/Monter-knaufa-mz/
Inozemstvo,Hvar,"DVA RIBARA, ugostiteljski obrt",Kuhar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540493/Kuhar-mz/
Inozemstvo,Malinska,"G. P. P. MIKIĆ društvo s ograničenom odgovornošću za građenje, proizvodnju, projektiranje, putničke agencije i brodogradnju",Vodoinstalater (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540398/Vodoinstalater-mz/
Brodsko-posavska,Istarska županija,SELECT BAU d.o.o.,Limar (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540657/Limar-mz/
Brodsko-posavska,Istarska županija,SELECT BAU d.o.o.,Keramičar (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540656/Keramicar-mz/
Brodsko-posavska,Istarska županija,SELECT BAU d.o.o.,Tesar (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540655/Tesar-mz/
